short_delta,wing,max_risk_percent,cagr_pct,sharpe,sortino,max_dd_pct,calmar,win_rate_pct,profit_factor,trades,return_pct,avg_width,avg_credit,avg_contracts,avg_days,friction_pct_of_credit,total_friction_dollars
0.3,w5,5,1.9180321269993028,-0.0004973880807637178,-0.0006118567351100256,-12.283327220473097,0.15614923323075236,63.42592592592593,1.2426421542413388,432,17.49936636119495,5.0,1.0383596185930175,2.0277777777777777,7.016203703703703,0.028398492902912013,2554.7918717834
0.3,w5,10,4.625418644935042,0.2936984466872826,0.3650852890617111,-27.432897449191113,0.1686084619206502,63.91982182628062,1.247334031235522,449,46.7852775329758,5.0,1.0415634331824153,5.044543429844098,7.031180400890869,0.02821993001805842,6633.893170950809
0.3,w5,15,6.881341550412223,0.36868580927970884,0.4579139331056317,-39.717074505104854,0.17325902363548357,64.95726495726495,1.2458467694410993,468,75.92276757569827,5.0,1.0425106372626125,7.920940170940171,7.02991452991453,0.02812409035950989,10889.636031938437
0.3,w5,20,8.84754804266612,0.40522905938941184,0.5048144205858971,-50.81868095310496,0.17410030871975132,63.44294003868471,1.239010633576138,517,105.36205929418563,5.0,1.0520884414131568,10.249516441005802,7.0638297872340425,0.027663260969790618,15619.554412244179
0.3,w5,30,11.444891739880747,0.43278704233085835,0.5385451354667339,-66.95535624644559,0.17093317669396038,63.2952691680261,1.2154573680813268,613,150.87141339652473,5.0,1.0541818674092647,13.897226753670473,7.218597063621534,0.02776027048638733,25224.99130158568
0.3,w10,5,2.613006784534644,0.17303864117622847,0.20933138111534183,-9.489625783703376,0.2753540386199406,65.72769953051643,1.3378490537306802,426,24.476438334712693,10.0,1.7717438736562594,1.0,6.995305164319249,0.01642623941689294,1213.473104707822
0.3,w10,10,5.912142758110939,0.4911653749441481,0.5926697426010886,-19.7951743314611,0.2986658596239075,65.98639455782312,1.355510618586526,441,62.832818543499435,10.0,1.7812496564915596,2.306122448979592,7.00907029478458,0.01633077170705584,2917.423803013786
0.3,w10,15,8.911657482877189,0.547411273068431,0.6603317917330365,-31.953132497128884,0.2788977726574362,64.55142231947484,1.323418292084489,457,106.3910030869432,10.0,1.7857009954175305,4.063457330415755,7.0,0.016314097011799266,5366.075119059873
0.3,w10,20,12.40527068085715,0.6106946138166383,0.7367500984643739,-39.97014280336978,0.31036343157151025,65.46610169491525,1.3374454184151174,472,169.8249720595461,10.0,1.7933437489684998,5.978813559322034,7.0974576271186445,0.01627792745254061,8201.582007503957
0.3,w10,30,18.494176073464864,0.6608471332111464,0.8020161560575837,-56.62692688906791,0.3265968522306523,65.2014652014652,1.3331974859029878,546,322.2281667778069,10.0,1.8155881981670114,9.763736263736265,7.111721611721611,0.016021589703707245,15609.801514500241
0.3,w15,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.3,w15,10,3.592657195094384,0.28395542652823536,0.3133362246893497,-12.675935465771527,0.2834234368576217,66.97247706422019,1.2915659762147456,436,34.931635088032834,15.0,2.2944485145698432,1.0894495412844036,6.940366972477064,0.012731057033893494,1350.8099590997672
0.3,w15,15,6.835114675581733,0.4544464054492022,0.5053348022153328,-23.028698648169605,0.2968085509306454,66.9683257918552,1.301333014129803,442,75.27797243688292,15.0,2.2986548937308964,2.248868778280543,6.952488687782806,0.012672251926229196,2823.6104961158358
0.3,w15,20,8.543631353084734,0.4708710185502703,0.5277434440926317,-35.206023384965924,0.24267527347985382,66.73960612691467,1.2843123497729556,457,100.54557669988502,15.0,2.3029953212990453,3.0,6.986870897155361,0.012586791139764589,3902.3832308435663
0.3,w15,30,11.530724190708952,0.47990543610029907,0.5286843149469044,-49.15647932420859,0.23457180720081186,65.60509554140127,1.2581115578255178,471,152.51618413897967,15.0,2.318246718388343,4.777070063694268,7.048832271762208,0.01253189866861282,6403.282835840707
0.3,w20,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.3,w20,10,3.468040470510414,0.24794351468957954,0.268256789387687,-14.938171225362204,0.23215964110937046,66.51162790697674,1.261551231011291,430,33.560071167307214,20.0,2.639822347490844,1.0,6.927906976744186,0.011125937819041181,1202.37051458954
0.3,w20,15,4.6700642316315655,0.34476523346455595,0.36519123133409104,-15.206580209861292,0.3071081181423738,66.51270207852194,1.2834462188626972,433,47.317787825129365,20.0,2.643827163494525,1.2355658198614319,6.937644341801386,0.01112395827990563,1508.8416954343784
0.3,w20,20,7.367031847243344,0.4342068638398457,0.4652226713738533,-27.49233475482064,0.26796675920554813,66.21621621621621,1.2759534362135323,444,82.8249823910674,20.0,2.6515562320652424,2.1666666666666665,6.943693693693693,0.011163947465246769,2692.064704359753
0.3,w20,30,10.460642213005777,0.47431288690337714,0.5130180237032902,-41.19683646812961,0.25391857991567535,67.02819956616052,1.2751077740334111,461,132.67510419807058,20.0,2.6615355992175345,3.2906724511930587,6.976138828633406,0.011027445497466905,4267.388137703516
0.3,w30,5,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.3,w30,10,0.0,-9.294110888045544e+16,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,
0.3,w30,15,0.6103394214326485,-0.15788677066108908,-0.10921778559480165,-20.8071259933025,0.029333191985721988,67.78846153846155,1.0632961121613498,208,5.300579337454874,30.0,3.0936995059199455,1.0,6.947115384615385,0.009459070816291179,541.3558628585656
0.3,w30,20,3.983654977046802,0.25062531760230367,0.2609613241517481,-20.337384111000162,0.1958784352650402,68.34862385321101,1.2145314089483619,436,39.316066201773594,30.0,3.074211456559107,1.0596330275229358,6.908256880733945,0.010035304338687254,1294.4212677718483
0.3,w30,30,7.873956019856587,0.4222282146454227,0.4436112342624271,-33.23736721649709,0.23690071384319558,68.29268292682927,1.2561852474752806,451,90.28269090647638,30.0,3.0815637073638578,1.9379157427937916,6.902439024390244,0.010000150413300869,2428.8799119704518
0.3,d10,5,0.488628924457557,-1.0438399814521206,-0.5052166849183513,-4.229999358722901,0.11551512967724925,65.78947368421053,1.4071292813882172,76,4.224213046133355,9.605263157894736,1.434431481513749,1.0789473684210527,6.9868421052631575,0.016495278252546482,188.5999999999987
0.3,d10,10,1.7306662920410165,-0.02718413912663255,-0.023576427493150566,-8.78200535699431,0.19706960104079768,64.83516483516483,1.189448099800902,273,15.67841865363349,17.28937728937729,2.50407383453124,1.2893772893772895,6.908424908424909,0.010907079840196671,842.9180565589422
0.3,d10,15,6.791087392613493,0.5548996508393182,0.563179903217758,-12.814171068559713,0.5299669683102488,67.86632390745501,1.3817629604182378,389,74.66579765005558,21.580976863753214,2.869767953236616,1.8766066838046271,6.938303341902314,0.010056314764131366,1802.3141628265903
0.3,d10,20,8.818365053100162,0.5785464515227653,0.5891522446910964,-18.535213048008934,0.4757628105088027,68.84057971014492,1.369427931400272,414,104.89517886675964,22.391304347826086,2.895425653855372,2.4565217391304346,6.992753623188406,0.010036267036786051,2526.4714074926123
0.3,d10,30,9.8373771131949,0.47104037010960564,0.4916318210751562,-32.57530121755007,0.30198883035638596,65.80086580086581,1.247710613202221,462,121.7640702484117,25.38961038961039,2.84176691140579,3.606060606060606,7.034632034632034,0.015204653409344016,4194.671603153245
0.3,d08,5,-0.056046851454849556,-1.79509580130523,-0.7390271838659447,-3.904889015049937,0.014352994730154401,60.37735849056604,0.9870857925101887,53,-0.4747339382020255,9.90566037735849,1.3991426687255806,1.0188679245283019,7.113207547169812,0.016638585091750657,124.19999999999904
0.3,d08,10,1.1938213307314038,-0.17576663591317934,-0.13060338618326356,-8.442910500438755,0.14139926399425462,66.66666666666666,1.2031209429533076,189,10.598085983630481,17.486772486772487,2.3489948202282407,1.2433862433862435,6.915343915343915,0.011063159069957251,551.9378538353832
0.3,d08,15,4.607272363348525,0.3730987611233623,0.34458778537704127,-13.42885578132535,0.3430874855142583,68.40490797546013,1.3452390572915447,326,46.56932357119092,23.588957055214724,2.9825729204188867,1.450920245398773,6.932515337423313,0.00940610224889659,1145.6847407614648
0.3,d08,20,3.925427126061387,0.22620099029089138,0.21278828724094062,-18.534333830622806,0.2117921885908689,68.15789473684211,1.19729538370513,380,38.65527119214854,25.18421052631579,3.0597028302813922,1.7026315789473685,6.973684210526316,0.009283355090643914,1576.1279394585742
0.3,d08,30,6.974561089164255,0.3651942959976821,0.3553853750533788,-30.791967145366705,0.22650586291670954,67.6959619952494,1.2297553912982513,421,77.22940737635075,27.007125890736344,2.9559255746697604,2.539192399049881,7.1258907363420425,0.012615021724626956,2647.8022089398055
