entry_date,exit_date,strategy,underlying_price_entry,underlying_price_exit,vix_entry,vix_exit,entry_dte,entry_price,exit_price,contracts,pnl,commission,net_pnl,days_in_trade,exit_reason,entry_slippage_dollars,gross_credit_dollars,friction_dollars,friction_pct_of_credit,leg1_strike,leg1_type,leg1_position,leg1_delta,leg1_price,leg1_expiration,leg2_strike,leg2_type,leg2_position,leg2_delta,leg2_price,leg2_expiration,width,credit,max_loss_per_contract
2018-01-09 12:00:00,2018-01-12 12:00:00,Bull Put Spread,241.01974487304688,243.98715209960935,10.079999923706056,10.15999984741211,30,-0.5472216341101033,-0.27410496544661833,1,27.311666866348496,1.3,26.011666866348495,3,Profit target reached: 49.9% (target: 45.0%),1.0000000000000009,55.72216341101033,2.3000000000000007,0.04127621504992637,235.0,put,-1,-0.1947326093821756,0.8465037039179373,2018-02-09 12:00:00,230.0,put,1,-0.0778699880340924,0.309282069807834,2018-02-09 12:00:00,5.0,0.5472216341101033,445.27783658898966
2018-01-16 12:00:00,2018-01-19 12:00:00,Bull Put Spread,243.1530914306641,246.1730499267578,11.65999984741211,11.270000457763672,30,-0.4795828957672883,-0.24227723039013002,1,23.730566537715827,1.3,22.430566537715826,3,Profit target reached: 49.5% (target: 45.0%),1.0000000000000009,48.95828957672883,2.3000000000000007,0.04697876539161718,235.0,put,-1,-0.1692003010853052,0.8527317727877397,2018-02-16 12:00:00,230.0,put,1,-0.0799121984107714,0.3831488770204514,2018-02-16 12:00:00,5.0,0.4795828957672883,452.0417104232712
2018-01-17 12:00:00,2018-01-22 12:00:00,Bull Put Spread,245.47073364257807,248.1747131347656,11.90999984741211,11.029999732971191,29,-0.7691541160763168,-0.3779452721014762,1,39.120884397484055,1.3,37.82088439748406,5,Profit target reached: 50.9% (target: 45.0%),0.9999999999999898,77.91541160763167,2.29999999999999,0.029519192064111605,240.0,put,-1,-0.2492272670035369,1.3768278776457572,2018-02-16 12:00:00,235.0,put,1,-0.1229501621523192,0.6176737615694405,2018-02-16 12:00:00,5.0,0.7691541160763168,423.08458839236835
2018-01-19 12:00:00,2018-01-25 12:00:00,Bull Put Spread,246.1730499267578,248.71026611328125,11.270000457763672,11.579999923706056,27,-0.6002393736900069,-0.3350498898938883,1,26.518948379611864,1.3,25.218948379611863,6,DTE exit: 22 <= 22,1.0000000000000009,61.02393736900069,2.3000000000000007,0.03769012782790985,240.0,put,-1,-0.2065227074272874,0.9807854313190256,2018-02-16 12:00:00,235.0,put,1,-0.0899285250980321,0.3905460576290187,2018-02-16 12:00:00,5.0,0.6002393736900069,439.9760626309993
2018-01-22 12:00:00,2018-01-26 12:00:00,Bull Put Spread,248.1747131347656,251.5897979736328,11.029999732971191,11.079999923706056,31,-0.4624830691589794,-0.22754429479164553,1,23.49387743673339,1.3,22.193877436733388,4,Profit target reached: 50.8% (target: 45.0%),1.0000000000000009,47.24830691589794,2.3000000000000007,0.04867899296569513,240.0,put,-1,-0.1638767618299379,0.8034566292228058,2018-02-23 12:00:00,235.0,put,1,-0.0753643815769192,0.3509735600638264,2018-02-23 12:00:00,5.0,0.4624830691589794,453.75169308410204
2018-01-24 12:00:00,2018-01-26 12:00:00,Bull Put Spread,248.6048889160156,251.5897979736328,11.470000267028809,11.079999923706056,29,-0.434792829627307,-0.22754429479164553,1,20.724853483566143,1.3,19.424853483566142,2,Profit target reached: 47.7% (target: 45.0%),1.0000000000000009,44.4792829627307,2.3000000000000007,0.05170946667299418,240.0,put,-1,-0.155514601298242,0.7598348592683786,2018-02-23 12:00:00,235.0,put,1,-0.0716928698392974,0.3350420296410716,2018-02-23 12:00:00,5.0,0.434792829627307,456.5207170372693
2018-01-25 12:00:00,2018-01-26 12:00:00,Bull Put Spread,248.71026611328125,251.5897979736328,11.579999923706056,11.079999923706056,28,-0.42215780383455637,-0.22754429479164553,1,19.461350904291084,1.3,18.161350904291083,1,Profit target reached: 46.1% (target: 45.0%),1.0000000000000009,43.21578038345564,2.3000000000000007,0.05322129971024458,240.0,put,-1,-0.1518707921818244,0.7331437228068205,2018-02-23 12:00:00,235.0,put,1,-0.0693817663124705,0.3209859189722641,2018-02-23 12:00:00,5.0,0.42215780383455637,457.78421961654436
2018-01-26 12:00:00,2018-02-01 12:00:00,Bull Put Spread,251.5897979736328,247.20022583007807,11.079999923706056,13.470000267028809,27,-0.5622085426671164,-1.2918748052653815,1,-72.96662625982651,1.3,-74.26662625982651,6,DTE exit: 22 <= 22,1.0000000000000009,57.22085426671164,2.3000000000000007,0.040195135662943624,245.0,put,-1,-0.1946665407012207,0.9186078168002376,2018-02-23 12:00:00,240.0,put,1,-0.0844144680708854,0.3663992741331212,2018-02-23 12:00:00,5.0,0.5622085426671164,443.7791457332884
2018-01-29 12:00:00,2018-02-08 12:00:00,Bull Put Spread,249.92173767089844,226.17449951171875,13.84000015258789,33.459999084472656,31,-0.5225416643857573,-3.3786364292191986,1,-285.6094764833441,1.3,-286.9094764833441,10,Stop loss triggered: 61.3% loss (limit: 50.0%),0.9999999999999898,53.25416643857572,2.29999999999999,0.0431891090184061,240.0,put,-1,-0.1789110572166409,1.1700351668773388,2018-03-02 12:00:00,235.0,put,1,-0.1032709272584478,0.6574935024915816,2018-03-02 12:00:00,5.0,0.5225416643857573,447.74583356142426
2018-01-30 12:00:00,2018-02-08 12:00:00,Bull Put Spread,247.35829162597656,226.17449951171875,14.789999961853027,33.459999084472656,30,-0.7697422346218353,-3.4033564862428065,1,-263.36142516209713,1.3,-264.66142516209715,9,Stop loss triggered: 59.1% loss (limit: 50.0%),1.000000000000012,77.97422346218355,2.3000000000000123,0.029496927290535716,240.0,put,-1,-0.2442604112292722,1.7621454212953986,2018-03-02 12:00:00,235.0,put,1,-0.146368422284707,1.0024031866735632,2018-03-02 12:00:00,5.0,0.7697422346218353,423.02577653781645
2018-01-31 12:00:00,2018-02-08 12:00:00,Bull Put Spread,247.48123168945312,226.17449951171875,13.539999961853027,33.459999084472656,29,-0.6736865512410491,-3.3937509179047276,1,-272.00643666636785,1.3,-273.30643666636786,8,Stop loss triggered: 60.0% loss (limit: 50.0%),0.9999999999999898,68.3686551241049,2.29999999999999,0.0336411473331596,240.0,put,-1,-0.2200197378081211,1.3821659411776304,2018-03-02 12:00:00,235.0,put,1,-0.1211822059317074,0.7184793899365813,2018-03-02 12:00:00,5.0,0.6736865512410491,432.6313448758951
2018-02-01 12:00:00,2018-02-08 12:00:00,Bull Put Spread,247.20022583007807,226.17449951171875,13.470000267028809,33.459999084472656,28,-0.6836541095301935,-3.394747673733642,1,-271.10935642034485,1.3,-272.40935642034486,7,Stop loss triggered: 59.9% loss (limit: 50.0%),0.9999999999999898,69.36541095301934,2.29999999999999,0.033157736231935,240.0,put,-1,-0.2230158107893333,1.3699100483032165,2018-03-02 12:00:00,235.0,put,1,-0.1206974522185311,0.6962559387730229,2018-03-02 12:00:00,5.0,0.6836541095301935,431.63458904698064
2018-02-02 12:00:00,2018-02-08 12:00:00,Bull Put Spread,241.81866455078125,226.17449951171875,17.309999465942383,33.459999084472656,27,-0.49800233768410773,-1.7987786054828376,1,-130.077626779873,1.3,-131.377626779873,6,DTE exit: 22 <= 22,0.9999999999999898,50.80023376841076,2.29999999999999,0.04527538220562687,230.0,put,-1,-0.1781694050385917,1.3847328076977996,2018-03-02 12:00:00,225.0,put,1,-0.1153484835186957,0.896730470013692,2018-03-02 12:00:00,5.0,0.49800233768410773,450.19976623158925
2018-02-07 12:00:00,2018-02-14 12:00:00,Bull Put Spread,234.9885711669922,236.6741180419922,27.729999542236328,19.26000022888184,29,-0.28977776609111006,-0.14796469574421095,1,14.18130703468991,1.3,12.88130703468991,7,Profit target reached: 48.9% (target: 45.0%),1.501491525625509,30.479268134736515,2.801491525625509,0.09191465862110756,215.0,put,-1,-0.1934398748114142,2.9699171121510037,2018-03-09 12:00:00,210.0,put,1,-0.1632524901761413,2.6951542613161488,2018-03-09 12:00:00,5.0,0.28977776609111006,471.022223390889
