near_dte,far_dte,target_delta,profit_target,stop_loss,vix_min,vix_max,dte_exit,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,avg_days_in_trade,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct
15,45,0.45,0.5,-0.1999999999999999,5,20,1,10000,19377.955567116303,9377.955567116303,93.77955567116304,1371.5255941238386,10.964252769671797,36.14587529030048,-1.4859576499466165,924.038238117186,25.1670664807566,22,22,0,100.0,429.10707123255946,0.0,876.7010061818318,0.0,inf,12.0,2,3,66.66666666666666,29.71947214502728,0.0,14.863407058593836
15,45,0.45,0.5,-0.1999999999999999,10,20,1,10000,19377.955567116303,9377.955567116303,93.77955567116304,1371.5255941238386,10.964252769671797,36.14587529030048,-1.4859576499466165,924.038238117186,25.1670664807566,22,22,0,100.0,429.10707123255946,0.0,876.7010061818318,0.0,inf,12.0,2,3,66.66666666666666,29.71947214502728,0.0,14.863407058593836
15,45,0.45,0.5,-0.2999999999999999,10,20,1,10000,19377.955567116303,9377.955567116303,93.77955567116304,1371.5255941238386,10.964252769671797,36.14587529030048,-1.4859576499466165,924.038238117186,25.1670664807566,22,22,0,100.0,429.10707123255946,0.0,876.7010061818318,0.0,inf,12.0,2,3,66.66666666666666,29.71947214502728,0.0,14.863407058593836
15,45,0.45,0.5,-0.29999999999999993,10,20,1,10000,19377.955567116303,9377.955567116303,93.77955567116304,1371.5255941238386,10.964252769671797,36.145875290300474,-1.4859576499466163,924.0382381171859,25.1670664807566,22,22,0,100.0,429.10707123255946,0.0,876.7010061818318,0.0,inf,12.0,2,3,66.66666666666666,29.719472145027282,0.0,14.863407058593836
15,45,0.45,0.5,-0.19999999999999996,5,20,1,10000,19377.955567116303,9377.955567116303,93.77955567116304,1371.5255941238386,10.964252769671797,36.145875290300474,-1.4859576499466163,924.0382381171859,25.1670664807566,22,22,0,100.0,429.10707123255946,0.0,876.7010061818318,0.0,inf,12.0,2,3,66.66666666666666,29.719472145027282,0.0,14.863407058593836
15,45,0.45,0.5,-0.19999999999999996,10,20,1,10000,19377.955567116303,9377.955567116303,93.77955567116304,1371.5255941238386,10.964252769671797,36.145875290300474,-1.4859576499466163,924.0382381171859,25.1670664807566,22,22,0,100.0,429.10707123255946,0.0,876.7010061818318,0.0,inf,12.0,2,3,66.66666666666666,29.719472145027282,0.0,14.863407058593836
15,45,0.45,0.5,-0.1,10,20,1,10000,19377.955567116303,9377.955567116303,93.77955567116304,1371.5255941238386,10.964252769671797,36.145875290300474,-1.4859576499466163,924.0382381171859,25.1670664807566,22,22,0,100.0,429.10707123255946,0.0,876.7010061818318,0.0,inf,12.0,2,3,66.66666666666666,29.719472145027282,0.0,14.863407058593836
20,45,0.4,0.4,-0.1,10,20,1,10000,16473.965445435777,6473.965445435777,64.73965445435776,660.6407360178841,10.620822731893275,26.24978981262641,-1.3982894277566553,473.0387557074516,19.49148156262355,23,23,0,100.0,284.0767584972084,0.0,430.58981227060895,0.0,inf,13.043478260869565,2,3,66.66666666666666,23.901367295098108,0.0,11.79886178584591
15,45,0.45,0.6,-0.1999999999999999,5,20,1,10000,18918.45575075771,8918.455750757708,89.18455750757708,1234.769660761492,10.548025079495645,44.24222226959717,-2.294955320333592,538.6515062480464,25.211325307341824,22,22,0,100.0,408.2207159435328,0.0,925.9756947529288,0.0,inf,12.772727272727272,2,3,66.66666666666666,29.144237386700357,0.0,13.930212853656712
15,45,0.45,0.6,-0.2999999999999999,5,20,1,10000,18918.45575075771,8918.455750757708,89.18455750757708,1234.769660761492,10.548025079495645,44.24222226959717,-2.294955320333592,538.6515062480464,25.211325307341824,22,22,0,100.0,408.2207159435328,0.0,925.9756947529288,0.0,inf,12.772727272727272,2,3,66.66666666666666,29.144237386700357,0.0,13.930212853656712
15,45,0.45,0.7,-0.1999999999999999,10,20,1,10000,18918.45575075771,8918.455750757708,89.18455750757708,1234.769660761492,10.548025079495645,44.24222226959717,-2.294955320333592,538.6515062480464,25.211325307341824,22,22,0,100.0,408.2207159435328,0.0,925.9756947529288,0.0,inf,12.772727272727272,2,3,66.66666666666666,29.144237386700357,0.0,13.930212853656712
15,45,0.45,0.6,-0.1,10,20,1,10000,18918.45575075771,8918.455750757708,89.18455750757708,1234.7696607614919,10.548025079495643,44.24222226959717,-2.294955320333592,538.6515062480464,25.211325307341824,22,22,0,100.0,408.22071594353275,0.0,925.9756947529289,0.0,inf,12.772727272727273,2,3,66.66666666666666,29.144237386700354,0.0,13.930212853656712
15,45,0.45,0.6,-0.19999999999999996,5,20,1,10000,18918.45575075771,8918.455750757708,89.18455750757708,1234.7696607614919,10.548025079495643,44.24222226959717,-2.294955320333592,538.6515062480464,25.211325307341824,22,22,0,100.0,408.22071594353275,0.0,925.9756947529289,0.0,inf,12.772727272727273,2,3,66.66666666666666,29.144237386700354,0.0,13.930212853656712
