dte,short_delta,long_delta,profit_target,stop_loss,dte_min,iv_percentile,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct,avg_days_in_trade
45,0.6,0.30000000000000004,0.35,-0.3999999999999999,1,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.55,-0.3,14,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.45000000000000007,-0.3,15,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.55,-0.3,11,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.55,-0.3,11,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.4,-0.3,1,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.35,-0.3,3,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.65,-0.3,13,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.65,-0.3999999999999999,11,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.4,-0.3,7,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.7,-0.3,11,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.5,-0.3,11,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.6,-0.3,13,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.25,-0.3,2,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.35,-0.3,3,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.30000000000000004,-0.3,1,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.35,-0.3999999999999999,1,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.5,-0.3,1,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.5,-0.3,10,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.55,-0.3,10,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.45000000000000007,-0.3,9,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.35,-0.3,6,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.55,-0.3,9,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.4,-0.3,1,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.45000000000000007,-0.3999999999999999,9,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.45000000000000007,-0.3,9,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.30000000000000004,-0.3,2,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.2,-0.3,6,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.4,-0.3,5,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.35,-0.3999999999999999,2,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.30000000000000004,0.55,-0.3999999999999999,11,100,10000,11614.080891782036,1614.080891782036,16.140808917820358,18.977892934508624,1.6297982316116266,858.7451687332524,-0.02600000000000364,729.9189590194602,9.769053070621949,3,3,0,100.0,540.626963927346,0.0,640.292027136601,0.0,inf,2,10,20.0,9.763888646454365,0.0,1.5573559158316264,1.0
45,0.6,0.25,0.35,-0.3,5,100,10000,11667.385063085776,1667.385063085776,16.67385063085776,19.612264838161586,1.6297365265773927,868.9882882090726,-0.02600000000000364,754.3178783907246,10.11740147363577,3,3,0,100.0,558.3950210285929,0.0,670.6721130249792,0.0,inf,2,10,20.0,9.993129500607978,0.0,1.6066891707921904,1.0
45,0.6,0.25,0.6,-0.49999999999999994,12,100,10000,11667.385063085776,1667.385063085776,16.67385063085776,19.612264838161586,1.6297365265773927,868.9882882090726,-0.02600000000000364,754.3178783907246,10.11740147363577,3,3,0,100.0,558.3950210285929,0.0,670.6721130249792,0.0,inf,2,10,20.0,9.993129500607978,0.0,1.6066891707921904,1.0
45,0.6,0.25,0.6,-0.3,15,100,10000,11667.385063085776,1667.385063085776,16.67385063085776,19.612264838161586,1.6297365265773927,868.9882882090726,-0.02600000000000364,754.3178783907246,10.11740147363577,3,3,0,100.0,558.3950210285929,0.0,670.6721130249792,0.0,inf,2,10,20.0,9.993129500607978,0.0,1.6066891707921904,1.0
45,0.6,0.25,0.5,-0.3999999999999999,8,100,10000,11667.385063085776,1667.385063085776,16.67385063085776,19.612264838161586,1.6297365265773927,868.9882882090726,-0.02600000000000364,754.3178783907246,10.11740147363577,3,3,0,100.0,558.3950210285929,0.0,670.6721130249792,0.0,inf,2,10,20.0,9.993129500607978,0.0,1.6066891707921904,1.0
45,0.6,0.25,0.45000000000000007,-0.3,6,100,10000,11667.385063085776,1667.385063085776,16.67385063085776,19.612264838161586,1.6297365265773927,868.9882882090726,-0.02600000000000364,754.3178783907246,10.11740147363577,3,3,0,100.0,558.3950210285929,0.0,670.6721130249792,0.0,inf,2,10,20.0,9.993129500607978,0.0,1.6066891707921904,1.0
45,0.6,0.25,0.35,-0.49999999999999994,6,100,10000,11667.385063085776,1667.385063085776,16.67385063085776,19.612264838161586,1.6297365265773927,868.9882882090726,-0.02600000000000364,754.3178783907246,10.11740147363577,3,3,0,100.0,558.3950210285929,0.0,670.6721130249792,0.0,inf,2,10,20.0,9.993129500607978,0.0,1.6066891707921904,1.0
45,0.6,0.25,0.45000000000000007,-0.3999999999999999,1,100,10000,11667.385063085776,1667.385063085776,16.67385063085776,19.612264838161586,1.6297365265773927,868.9882882090726,-0.02600000000000364,754.3178783907246,10.11740147363577,3,3,0,100.0,558.3950210285929,0.0,670.6721130249792,0.0,inf,2,10,20.0,9.993129500607978,0.0,1.6066891707921904,1.0
