near_dte,far_dte,target_delta,profit_target,stop_loss,vix_min,vix_max,dte_exit,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,avg_days_in_trade,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct,stability_score,stability_n
7,39,0.45,0.2,-0.19999999999999996,10,30,5,10000,17384.44609597815,7384.44609597815,73.8444609597815,15.817172197129615,2.369289271166344,2.871904255187545,-4.150572805462822,3.8118041388087267,5.425227565784646,296,209,87,70.6081081081081,63.09267184414108,-60.78646344192619,639.5422523691113,-333.37466906773125,2.493440882535818,2.4695945945945947,28,45,62.22222222222222,8.004040501771815,-1.7349057847768967,1.1870987790585499,1.7978067041600794,86
7,39,0.45,0.30000000000000004,-0.19999999999999996,5,30,5,10000,17384.44609597815,7384.44609597815,73.8444609597815,15.817172197129615,2.369289271166344,2.871904255187545,-4.150572805462822,3.8118041388087267,5.425227565784646,296,209,87,70.6081081081081,63.09267184414108,-60.78646344192619,639.5422523691113,-333.37466906773125,2.493440882535818,2.4695945945945947,28,45,62.22222222222222,8.004040501771815,-1.7349057847768967,1.1870987790585499,1.9354730624450456,144
7,39,0.45,0.4,-0.19999999999999996,5,30,5,10000,17384.44609597815,7384.44609597815,73.8444609597815,15.817172197129615,2.369289271166344,2.871904255187545,-4.150572805462822,3.8118041388087267,5.425227565784646,296,209,87,70.6081081081081,63.09267184414108,-60.78646344192619,639.5422523691113,-333.37466906773125,2.493440882535818,2.4695945945945947,28,45,62.22222222222222,8.004040501771815,-1.7349057847768967,1.1870987790585499,1.9648938686815827,165
7,39,0.45,0.4,-0.19999999999999996,5,30,5,10000,17384.44609597815,7384.44609597815,73.8444609597815,15.817172197129615,2.369289271166344,2.871904255187545,-4.150572805462822,3.8118041388087267,5.425227565784646,296,209,87,70.6081081081081,63.09267184414108,-60.78646344192619,639.5422523691113,-333.37466906773125,2.493440882535818,2.4695945945945947,28,45,62.22222222222222,8.004040501771815,-1.7349057847768967,1.1870987790585499,1.9648938686815827,165
7,39,0.45,0.30000000000000004,-0.19999999999999996,10,30,5,10000,17384.44609597815,7384.44609597815,73.8444609597815,15.817172197129615,2.369289271166344,2.871904255187545,-4.150572805462822,3.8118041388087267,5.425227565784646,296,209,87,70.6081081081081,63.09267184414108,-60.78646344192619,639.5422523691113,-333.37466906773125,2.493440882535818,2.4695945945945947,28,45,62.22222222222222,8.004040501771815,-1.7349057847768967,1.1870987790585499,1.849129657546212,163
7,39,0.45,0.30000000000000004,-0.19999999999999996,10,30,5,10000,17384.44609597815,7384.44609597815,73.8444609597815,15.817172197129615,2.369289271166344,2.871904255187545,-4.150572805462822,3.8118041388087267,5.425227565784646,296,209,87,70.6081081081081,63.09267184414108,-60.78646344192619,639.5422523691113,-333.37466906773125,2.493440882535818,2.4695945945945947,28,45,62.22222222222222,8.004040501771815,-1.7349057847768967,1.1870987790585499,1.849129657546212,163
7,39,0.45,0.4,-0.19999999999999996,10,30,5,10000,17384.44609597815,7384.44609597815,73.8444609597815,15.817172197129615,2.369289271166344,2.871904255187545,-4.150572805462822,3.8118041388087267,5.425227565784646,296,209,87,70.6081081081081,63.09267184414108,-60.78646344192619,639.5422523691113,-333.37466906773125,2.493440882535818,2.4695945945945947,28,45,62.22222222222222,8.004040501771815,-1.7349057847768967,1.1870987790585499,1.8805221903086031,186
7,39,0.45,0.4,-0.19999999999999996,10,30,5,10000,17384.44609597815,7384.44609597815,73.8444609597815,15.817172197129615,2.369289271166344,2.871904255187545,-4.150572805462822,3.8118041388087267,5.425227565784646,296,209,87,70.6081081081081,63.09267184414108,-60.78646344192619,639.5422523691113,-333.37466906773125,2.493440882535818,2.4695945945945947,28,45,62.22222222222222,8.004040501771815,-1.7349057847768967,1.1870987790585499,1.8805221903086031,186
7,39,0.45,0.4,-0.19999999999999996,10,30,5,10000,17384.44609597815,7384.44609597815,73.8444609597815,15.817172197129615,2.369289271166344,2.871904255187545,-4.150572805462822,3.8118041388087267,5.425227565784646,296,209,87,70.6081081081081,63.09267184414108,-60.78646344192619,639.5422523691113,-333.37466906773125,2.493440882535818,2.4695945945945947,28,45,62.22222222222222,8.004040501771815,-1.7349057847768967,1.1870987790585499,1.8805221903086031,186
7,39,0.45,0.30000000000000004,-0.19999999999999996,10,30,5,10000,17384.44609597815,7384.44609597815,73.8444609597815,15.817172197129615,2.369289271166344,2.871904255187545,-4.150572805462822,3.8118041388087267,5.425227565784646,296,209,87,70.6081081081081,63.09267184414108,-60.78646344192619,639.5422523691113,-333.37466906773125,2.493440882535818,2.4695945945945947,28,45,62.22222222222222,8.004040501771815,-1.7349057847768967,1.1870987790585499,1.849129657546212,163
