near_dte,far_dte,target_delta,profit_target,stop_loss,vix_min,vix_max,dte_exit,initial_capital,final_value,total_pnl,total_return_pct,annualized_return_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,volatility_pct,total_trades,winning_trades,losing_trades,win_rate_pct,avg_win,avg_loss,largest_win,largest_loss,profit_factor,avg_days_in_trade,positive_months,total_months,positive_months_pct,best_month_pct,worst_month_pct,avg_monthly_return_pct
15,50,0.4,0.30000000000000004,-0.1,5,20,5,10000,2638585.2848348743,2628585.2848348743,26285.852848348743,469.08888946665536,5.931912239827383,16.803314719763105,-11.156555331959593,42.04603262468311,29.839223369518773,576,485,91,84.20138888888889,5648.885445380464,-829.6874304906642,109093.76737195396,-8165.660001883568,36.28679433668918,9.65798611111111,37,39,94.87179487179486,38.396077549443916,-0.07249950712211461,15.616258408357634
15,50,0.4,0.30000000000000004,-0.1,10,20,5,10000,2638585.2848348743,2628585.2848348743,26285.852848348743,469.08888946665536,5.931912239827383,16.803314719763105,-11.156555331959593,42.04603262468311,29.839223369518773,576,485,91,84.20138888888889,5648.885445380464,-829.6874304906642,109093.76737195396,-8165.660001883568,36.28679433668918,9.65798611111111,37,39,94.87179487179486,38.396077549443916,-0.07249950712211461,15.616258408357634
15,50,0.4,0.30000000000000004,-0.1,10,20,5,10000,2638585.2848348743,2628585.2848348743,26285.852848348743,469.08888946665536,5.931912239827383,16.803314719763105,-11.156555331959593,42.04603262468311,29.839223369518773,576,485,91,84.20138888888889,5648.885445380464,-829.6874304906642,109093.76737195396,-8165.660001883568,36.28679433668918,9.65798611111111,37,39,94.87179487179486,38.396077549443916,-0.07249950712211461,15.616258408357634
15,50,0.4,0.30000000000000004,-0.1,5,20,3,10000,2638585.2848348743,2628585.2848348743,26285.852848348743,469.08888946665536,5.931912239827383,16.803314719763105,-11.156555331959593,42.04603262468311,29.839223369518773,576,485,91,84.20138888888889,5648.885445380464,-829.6874304906642,109093.76737195396,-8165.660001883568,36.28679433668918,9.65798611111111,37,39,94.87179487179486,38.396077549443916,-0.07249950712211461,15.616258408357634
15,50,0.4,0.30000000000000004,-0.1,5,20,5,10000,2638585.2848348743,2628585.2848348743,26285.852848348743,469.08888946665536,5.931912239827383,16.803314719763105,-11.156555331959593,42.04603262468311,29.839223369518773,576,485,91,84.20138888888889,5648.885445380464,-829.6874304906642,109093.76737195396,-8165.660001883568,36.28679433668918,9.65798611111111,37,39,94.87179487179486,38.396077549443916,-0.07249950712211461,15.616258408357634
15,50,0.4,0.30000000000000004,-0.1,10,20,3,10000,2638585.2848348743,2628585.2848348743,26285.852848348743,469.08888946665536,5.931912239827383,16.803314719763105,-11.156555331959593,42.04603262468311,29.839223369518773,576,485,91,84.20138888888889,5648.885445380464,-829.6874304906642,109093.76737195396,-8165.660001883568,36.28679433668918,9.65798611111111,37,39,94.87179487179486,38.396077549443916,-0.07249950712211461,15.616258408357634
15,50,0.4,0.30000000000000004,-0.1,5,20,5,10000,2638585.2848348743,2628585.2848348743,26285.852848348743,469.08888946665536,5.931912239827383,16.803314719763105,-11.156555331959593,42.04603262468311,29.839223369518773,576,485,91,84.20138888888889,5648.885445380464,-829.6874304906642,109093.76737195396,-8165.660001883568,36.28679433668918,9.65798611111111,37,39,94.87179487179486,38.396077549443916,-0.07249950712211461,15.616258408357634
15,45,0.4,0.30000000000000004,-0.1,5,20,5,10000,2252827.8427119227,2242827.8427119227,22428.27842711923,441.7159282810824,5.9040461019830195,16.838501928340246,-10.890437963867793,40.55997837245884,29.10242992368709,578,480,98,83.04498269896193,4908.36077927417,-810.4523606089845,87463.63904677957,-7664.865052000578,29.66361987959898,9.508650519031141,36,39,92.3076923076923,39.123149306135964,-1.3183474233042336,15.17583877977571
15,45,0.4,0.30000000000000004,-0.1,5,20,3,10000,2252827.8427119227,2242827.8427119227,22428.27842711923,441.7159282810824,5.9040461019830195,16.838501928340246,-10.890437963867793,40.55997837245884,29.10242992368709,578,480,98,83.04498269896193,4908.36077927417,-810.4523606089845,87463.63904677957,-7664.865052000578,29.66361987959898,9.508650519031141,36,39,92.3076923076923,39.123149306135964,-1.3183474233042336,15.17583877977571
15,55,0.4,0.2,-0.19999999999999996,5,20,5,10000,1697816.071562198,1687816.071562198,16878.16071562198,395.9763203854684,5.891439470072695,15.81726505588673,-10.235262799147566,38.687460024812154,27.59024134480752,577,509,68,88.21490467937608,3457.6135741105545,-696.0858479422667,71859.44538214835,-7378.411541761936,37.181124460287755,9.369150779896014,37,39,94.87179487179486,34.5810528816493,-0.12596607411832217,14.166812834707207
15,55,0.4,0.2,-0.1,10,20,3,10000,1657481.9564943698,1647481.9564943698,16474.819564943697,392.2710902977894,5.878428645363382,16.787341967474394,-8.885889272593445,44.14539482364051,27.518065008784532,575,491,84,85.3913043478261,3519.835840723391,-668.8981107239865,70044.81292300319,-4945.0279424113,30.75846412977914,8.972173913043479,37,39,94.87179487179486,34.812059537567386,-0.21395874484969601,14.120298917365181
15,55,0.4,0.2,-0.1,5,20,3,10000,1657481.9564943698,1647481.9564943698,16474.819564943697,392.2710902977894,5.878428645363382,16.787341967474394,-8.885889272593445,44.14539482364051,27.518065008784532,575,491,84,85.3913043478261,3519.835840723391,-668.8981107239865,70044.81292300319,-4945.0279424113,30.75846412977914,8.972173913043479,37,39,94.87179487179486,34.812059537567386,-0.21395874484969601,14.120298917365181
15,55,0.4,0.2,-0.1,5,20,3,10000,1657481.9564943698,1647481.9564943698,16474.819564943697,392.2710902977894,5.878428645363382,16.787341967474394,-8.885889272593445,44.14539482364051,27.518065008784532,575,491,84,85.3913043478261,3519.835840723391,-668.8981107239865,70044.81292300319,-4945.0279424113,30.75846412977914,8.972173913043479,37,39,94.87179487179486,34.812059537567386,-0.21395874484969601,14.120298917365181
15,55,0.4,0.2,-0.1,5,20,3,10000,1657481.9564943698,1647481.9564943698,16474.819564943697,392.2710902977894,5.878428645363382,16.787341967474394,-8.885889272593445,44.14539482364051,27.518065008784532,575,491,84,85.3913043478261,3519.835840723391,-668.8981107239865,70044.81292300319,-4945.0279424113,30.75846412977914,8.972173913043479,37,39,94.87179487179486,34.812059537567386,-0.21395874484969601,14.120298917365181
15,55,0.4,0.2,-0.1,5,20,3,10000,1657481.9564943698,1647481.9564943698,16474.819564943697,392.2710902977894,5.878428645363382,16.787341967474394,-8.885889272593445,44.14539482364051,27.518065008784532,575,491,84,85.3913043478261,3519.835840723391,-668.8981107239865,70044.81292300319,-4945.0279424113,30.75846412977914,8.972173913043479,37,39,94.87179487179486,34.812059537567386,-0.21395874484969601,14.120298917365181
15,55,0.4,0.30000000000000004,-0.1,10,20,5,10000,2606695.7922783447,2596695.7922783447,25966.957922783444,466.93481730627707,5.850998468683524,16.613966350824626,-11.802420861995657,39.56263064722839,30.204142486302203,575,487,88,84.69565217391303,5552.596682543564,-835.1294559133238,109821.05915443366,-7423.327274439607,36.794983825719505,9.709565217391305,38,39,97.43589743589743,37.91117918029605,0.0,15.573671479424348
15,55,0.4,0.30000000000000004,-0.1,5,20,3,10000,2606695.7922783447,2596695.7922783447,25966.957922783444,466.93481730627707,5.850998468683524,16.613966350824626,-11.802420861995657,39.56263064722839,30.204142486302203,575,487,88,84.69565217391303,5552.596682543564,-835.1294559133238,109821.05915443366,-7423.327274439607,36.794983825719505,9.709565217391305,38,39,97.43589743589743,37.91117918029605,0.0,15.573671479424348
15,50,0.4,0.2,-0.19999999999999996,10,20,5,10000,1552461.7280607547,1542461.7280607547,15424.617280607546,382.3232556063128,5.837301728565334,15.604695816745826,-10.597314946878155,36.07737030774392,27.353431764553854,577,504,73,87.34835355285962,3196.781405719329,-613.6808276957383,63274.38507573329,-7193.951253217887,35.96483409815406,9.303292894280762,38,39,97.43589743589743,33.437527383212704,0.0,13.915479650297534
15,50,0.4,0.2,-0.19999999999999996,5,20,5,10000,1552461.7280607547,1542461.7280607547,15424.617280607546,382.3232556063128,5.837301728565334,15.604695816745826,-10.597314946878155,36.07737030774392,27.353431764553854,577,504,73,87.34835355285962,3196.781405719329,-613.6808276957383,63274.38507573329,-7193.951253217887,35.96483409815406,9.303292894280762,38,39,97.43589743589743,33.437527383212704,0.0,13.915479650297534
15,50,0.4,0.2,-0.19999999999999996,10,20,3,10000,1552461.7280607547,1542461.7280607547,15424.617280607546,382.3232556063128,5.837301728565334,15.604695816745826,-10.597314946878155,36.07737030774392,27.353431764553854,577,504,73,87.34835355285962,3196.781405719329,-613.6808276957383,63274.38507573329,-7193.951253217887,35.96483409815406,9.303292894280762,38,39,97.43589743589743,33.437527383212704,0.0,13.915479650297534
15,50,0.4,0.2,-0.19999999999999996,5,20,5,10000,1552461.7280607547,1542461.7280607547,15424.617280607546,382.3232556063128,5.837301728565334,15.604695816745826,-10.597314946878155,36.07737030774392,27.353431764553854,577,504,73,87.34835355285962,3196.781405719329,-613.6808276957383,63274.38507573329,-7193.951253217887,35.96483409815406,9.303292894280762,38,39,97.43589743589743,33.437527383212704,0.0,13.915479650297534
15,50,0.4,0.2,-0.1,10,20,5,10000,1533733.8011454481,1523733.8011454481,15237.33801145448,380.5010084262313,5.834775878928171,16.366043899640665,-8.75082291220085,43.481740202480516,27.296026697824445,577,489,88,84.74870017331023,3277.086395926274,-621.3959825283956,62547.0932932536,-4878.186494631742,29.30526392233312,8.871750433275563,38,39,97.43589743589743,35.2911947950256,0.0,13.903196238347654
15,50,0.4,0.2,-0.1,10,20,3,10000,1533733.8011454481,1523733.8011454481,15237.33801145448,380.5010084262313,5.834775878928171,16.366043899640665,-8.75082291220085,43.481740202480516,27.296026697824445,577,489,88,84.74870017331023,3277.086395926274,-621.3959825283956,62547.0932932536,-4878.186494631742,29.30526392233312,8.871750433275563,38,39,97.43589743589743,35.2911947950256,0.0,13.903196238347654
15,50,0.4,0.2,-0.1,5,20,5,10000,1533733.8011454481,1523733.8011454481,15237.33801145448,380.5010084262313,5.834775878928171,16.366043899640665,-8.75082291220085,43.481740202480516,27.296026697824445,577,489,88,84.74870017331023,3277.086395926274,-621.3959825283956,62547.0932932536,-4878.186494631742,29.30526392233312,8.871750433275563,38,39,97.43589743589743,35.2911947950256,0.0,13.903196238347654
15,50,0.4,0.2,-0.1,10,20,3,10000,1533733.8011454481,1523733.8011454481,15237.33801145448,380.5010084262313,5.834775878928171,16.366043899640665,-8.75082291220085,43.481740202480516,27.296026697824445,577,489,88,84.74870017331023,3277.086395926274,-621.3959825283956,62547.0932932536,-4878.186494631742,29.30526392233312,8.871750433275563,38,39,97.43589743589743,35.2911947950256,0.0,13.903196238347654
15,50,0.4,0.2,-0.1,5,20,3,10000,1533733.8011454481,1523733.8011454481,15237.33801145448,380.5010084262313,5.834775878928171,16.366043899640665,-8.75082291220085,43.481740202480516,27.296026697824445,577,489,88,84.74870017331023,3277.086395926274,-621.3959825283956,62547.0932932536,-4878.186494631742,29.30526392233312,8.871750433275563,38,39,97.43589743589743,35.2911947950256,0.0,13.903196238347654
15,50,0.4,0.2,-0.1,5,20,3,10000,1533733.8011454481,1523733.8011454481,15237.33801145448,380.5010084262313,5.834775878928171,16.366043899640665,-8.75082291220085,43.481740202480516,27.296026697824445,577,489,88,84.74870017331023,3277.086395926274,-621.3959825283956,62547.0932932536,-4878.186494631742,29.30526392233312,8.871750433275563,38,39,97.43589743589743,35.2911947950256,0.0,13.903196238347654
